kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
10464078,K00743.01,,289.25821,0.0,19h17m01.97s,47.635319,0.0,+47d38m07.1s,16.229,,15.44,,15.169,,14.985,,13.95,0.025,13.429,0.023,13.287,0.029,15.487,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,71.0,49.468765,320.90817,0.806,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,Mandel and Agol (2002 ApJ 580 171),214.7,,,172.484253,0.000842,-0.000842,0.0,,,,,,7.18,0.76,-0.68,0.123,,,0.804,0.007,-0.005,12.2155,0.0598,-0.0598,,,,8918.7,53.3,-53.3,19.40393776,2.068e-05,-2.068e-05,0.096729,0.000533,-0.000532,9.099,0.257,-0.257,84.93,,,523.0,,,5043.0,151.0,-151.0,4.591,0.072,-0.048,-0.54,0.35,-0.3,0.68,0.072,-0.065,0.657,0.085,-0.036,,,,q1_q17_dr25_stellar,0.048,19.28388234,6.4e-07,47.6353187,5.8e-06,0.038,0.023,-0.005,0.021,-0.00038,0.00087,-0.0002,0.0013,-0.001,0.067,0.009,0.068,0.009,0.068,-0.147,0.068,-0.038,0.069,0.152,0.068,MOD_SEC_DV---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010464/010464078/dv/kplr010464078-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455005.484,0.000842,-0.000842,010/010464/010464078/dv/kplr010464078-20160209194854_dvr.pdf,0,1,0,0,17.69,6.66,-4.88,0.03785,0.00107,-0.00172,LS+MCMC,0.0
10480982,K00744.01,,295.81454,0.0,19h43m15.49s,47.69035,0.0,+47d41m25.3s,15.798,,15.293,,15.145,,15.053,,14.2,0.024,13.863,0.033,13.727,0.043,15.341,,cumulative,Done,11111101110111011000000000000000,FALSE POSITIVE,FALSE POSITIVE,2,55.0,387.658,2174.4263,0.0003,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),2317.0,,,184.5521637,4.5e-05,-4.5e-05,0.0,,,,,,49.29,16.03,-5.0,0.1417,,,1.065,0.031,-0.034,4.79843,0.00235,-0.00235,,,,74284.0,21.9,-21.9,19.221388942,1.123e-06,-1.123e-06,0.476633,0.024501,-0.027744,31.323,0.131,-0.131,88.05,,,698.0,,,6117.0,182.0,-200.0,4.496,0.052,-0.208,-0.22,0.25,-0.35,0.947,0.308,-0.096,1.025,0.139,-0.139,,,,q1_q17_dr25_stellar,0.0,19.7209653,1.5e-07,47.6902759,1.6e-06,-0.1235,0.0055,-0.2667,0.0056,-0.0005,0.009,-0.002,0.013,0.003,0.067,0.005,0.067,0.006,0.067,-0.018,0.068,-0.203,0.067,0.203,0.067,DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010480/010480982/dv/kplr010480982-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455017.552,4.5e-05,-4.5e-05,010/010480/010480982/dv/kplr010480982-20160209194854_dvr.pdf,0,1,0,0,55.97,54.55,-16.4,1.57359,0.00657,-0.02917,LS+MCMC,0.0
10485250,K00745.01,,297.15442,0.0,19h48m37.06s,47.668701,0.0,+47d40m07.3s,16.529,,15.724,,15.47,,15.29,,14.176,0.026,13.688,0.028,13.555,0.037,15.788,,cumulative,Done,01111101110111011000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,66.0,43.1625,258.8247,0.0112,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,Mandel and Agol (2002 ApJ 580 171),303.4,,,180.881761,0.000623,-0.000623,0.0,,,,,,7.94,0.89,-0.89,0.1147,,,0.292,0.118,-0.101,9.4378,0.06,-0.06,,,,10478.9,39.9,-39.9,16.46983774,1.361e-05,-1.361e-05,0.092509,0.000598,-0.001109,14.05,1.5,-1.5,88.81,,,595.0,,,5152.0,168.0,-153.0,4.517,0.088,-0.072,-0.2,0.3,-0.3,0.786,0.088,-0.088,0.741,0.106,-0.057,,,,q1_q17_dr25_stellar,0.0,19.81029277,8.7e-07,47.6686305,9.5e-06,-0.092,0.032,-0.25,0.034,0.0007,0.0013,0.0008,0.0019,-0.04,0.068,-0.004,0.067,0.04,0.068,0.017,0.07,0.001,0.072,0.017,0.071,MOD_SEC_DV---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010485/010485250/dv/kplr010485250-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455013.882,0.000623,-0.000623,010/010485/010485250/dv/kplr010485250-20160209194854_dvr.pdf,0,1,0,0,29.61,12.01,-8.91,0.19353,0.02009,-0.01907,LS+MCMC,0.0
10526549,K00746.01,Kepler-660 b,288.13824,0.0,19h12m33.18s,47.724449,0.0,+47d43m28.0s,16.111,,15.24,,14.955,,14.765,,13.672,0.027,13.12,0.027,13.033,0.023,15.302,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,144.0,9.616924,71.48005,0.0504,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1263,0.6019,Mandel and Agol (2002 ApJ 580 171),87.2,,,173.258155,0.000877,-0.000877,0.0,,,,,,2.47,0.2,-0.24,0.0759,,,0.387,0.004,-0.386,3.2875,0.0309,-0.0309,,,,1288.3,16.8,-16.8,9.27358173,1.037e-05,-1.037e-05,0.032563,0.003061,-0.00063,20.65,5.6,-5.6,88.93,,,649.0,,,4856.0,131.0,-146.0,4.583,0.065,-0.035,-0.3,0.3,-0.3,0.696,0.056,-0.068,0.676,0.088,-0.047,,,,q1_q17_dr25_stellar,0.037,19.2092154,5.3e-06,47.724506,4.6e-05,-0.05,0.19,0.2,0.16,0.00034,0.00024,0.00019,0.00022,-0.059,0.085,-0.008,0.073,0.059,0.085,0.042,0.084,0.344,0.081,0.346,0.081,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010526/010526549/dv/kplr010526549-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455006.258,0.000877,-0.000877,010/010526/010526549/dv/kplr010526549-20160209194854_dvr.pdf,0,0,0,0,41.85,12.49,-11.7,1.93557,0.52971,-0.14046,LS+MCMC,1.0
10583066,K00747.01,Kepler-661 b,283.71088,0.0,18h54m50.61s,47.86327,0.0,+47d51m47.8s,16.838,,15.758,,15.332,,15.1,,14.001,0.027,13.37,0.026,13.231,0.042,15.784,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,215.0,6.876831,52.36939,1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0628,0.6908,Mandel and Agol (2002 ApJ 580 171),65.4,,,171.602959,0.000713,-0.000713,0.0,,,,,,2.85,0.26,-0.15,0.0585,,,0.258,0.196,-0.258,1.5821,0.0311,-0.0311,,,,1912.7,34.4,-34.4,6.02930329,5.509e-06,-5.509e-06,0.038838,0.001021,-0.001203,29.31,4.1,-4.1,89.5,,,678.0,,,4537.0,123.0,-123.0,4.648,0.02,-0.056,0.21,0.2,-0.3,0.672,0.062,-0.036,0.761,0.033,-0.067,,,,q1_q17_dr25_stellar,0.77,18.9140505,6.1e-06,47.863205,5.8e-05,-0.32,0.22,-0.24,0.21,-0.00017,0.00043,-0.0001,0.00044,0.11,0.11,0.01,0.12,0.11,0.11,-0.19,0.11,-0.24,0.12,0.3,0.1,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010583/010583066/dv/kplr010583066-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.603,0.000713,-0.000713,010/010583/010583066/dv/kplr010583066-20160209194854_dvr.pdf,0,0,0,0,50.04,16.4,-9.88,13.09803,1.84066,-3.66782,LS+MCMC,1.0
10583180,K00748.01,,283.76547,0.0,18h55m03.71s,47.804298,0.0,+47d48m15.5s,16.07,,15.204,,14.926,,14.789,,13.732,0.028,13.212,0.021,13.14,0.034,15.269,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,501.0,5.508401,34.570904,0.0505,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,Mandel and Agol (2002 ApJ 580 171),48.2,,,170.73769,0.00234,-0.00234,0.0,,,,,,1.58,0.13,-0.16,0.0349,,,0.044,0.36,-0.044,3.6129,0.0686,-0.0686,,,,397.9,9.5,-9.5,2.696370652,7.534e-06,-7.534e-06,0.017673,0.000551,-0.000311,5.827,0.162,-0.162,89.56,,,1066.0,,,4989.0,149.0,-149.0,4.504,0.09,-0.06,0.1,0.25,-0.3,0.819,0.067,-0.082,0.781,0.078,-0.056,,,,q1_q17_dr25_stellar,0.0,18.917658,1e-05,47.80415,0.0001,-1.47,0.37,-0.53,0.37,0.00047,0.00012,0.00019,0.00012,1.08,0.58,2.19,0.52,2.44,0.53,0.89,0.52,2.32,0.5,2.49,0.54,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010583/010583180/dv/kplr010583180-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.738,0.00234,-0.00234,010/010583/010583180/dv/kplr010583180-20160209194854_dvr.pdf,0,1,1,1,305.34,96.64,-86.33,0.51471,0.01428,-0.14593,LS+MCMC,0.0
10601284,K00749.01,Kepler-226 c,292.37613,0.0,19h29m30.27s,47.880989,0.0,+47d52m51.6s,15.988,,15.363,,15.172,,15.093,,14.114,0.029,13.724,0.035,13.633,0.052,15.416,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,247.0,6.0370364,48.504196,0.7722,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),60.6,,,171.80694,0.00127,-0.00127,0.0,,,,,,2.55,0.16,-0.24,0.0563,,,0.092,0.369,-0.092,3.0278,0.0471,-0.0471,,,,831.0,14.8,-14.8,5.349553819,8.834e-06,-8.834e-06,0.025706,0.000845,-0.000453,13.8015,0.0496,-0.0496,89.62,,,919.0,,,5185.0,85.0,-77.0,4.44,0.098,-0.045,0.16,0.15,-0.15,0.91,0.057,-0.086,0.831,0.058,-0.032,,,,q1_q17_dr25_stellar,0.002,19.4917224,9.3e-06,47.880883,8.4e-05,-0.71,0.34,-0.38,0.3,0.00055,0.00028,0.0003,0.00025,0.04,0.13,-0.02,0.12,0.04,0.13,-0.02,0.12,-0.03,0.12,0.04,0.12,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010601/010601284/dv/kplr010601284-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.807,0.00127,-0.00127,010/010601/010601284/dv/kplr010601284-20160209194854_dvr.pdf,0,0,0,0,168.99,34.66,-38.48,1.73782,0.00625,-0.73875,LS+MCMC,1.0
10601284,K00749.02,Kepler-226 b,292.37613,0.0,19h29m30.27s,47.880989,0.0,+47d52m51.6s,15.988,,15.363,,15.172,,15.093,,14.114,0.029,13.724,0.035,13.633,0.052,15.416,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,322.0,4.5118856,22.749151,0.923,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),28.9,,,136.08662,0.00233,-0.00233,0.0,,,,,,1.7,0.11,-0.16,0.046,,,0.226,0.243,-0.226,2.5984,0.0737,-0.0737,,,,363.3,13.9,-13.9,3.94105221,1.094e-05,-1.094e-05,0.017105,0.000703,-0.000557,11.51,2.4,-2.4,88.88,,,1018.0,,,5185.0,85.0,-77.0,4.44,0.098,-0.045,0.16,0.15,-0.15,0.91,0.057,-0.086,0.831,0.058,-0.032,,,,q1_q17_dr25_stellar,0.464,19.491748,2e-05,47.8811,0.00018,0.2,0.72,0.38,0.65,-8e-05,0.00025,-0.00013,0.00022,-0.23,0.22,0.35,0.31,0.42,0.22,-0.24,0.19,0.34,0.2,0.42,0.2,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,010/010601/010601284/dv/kplr010601284-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454969.087,0.00233,-0.00233,010/010601/010601284/dv/kplr010601284-20160209194854_dvr.pdf,0,0,0,0,253.15,51.91,-57.65,1.85636,0.37935,-0.52982,LS+MCMC,0.98
10601284,K00749.03,Kepler-226 d,292.37613,0.0,19h29m30.27s,47.880989,0.0,+47d52m51.6s,15.988,,15.363,,15.172,,15.093,,14.114,0.029,13.724,0.035,13.633,0.052,15.416,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,141.0,4.434382,9.776852,0.7742,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),14.1,,,132.8031,0.00716,-0.00716,0.0,,,,,,1.3,0.09,-0.12,0.0743,,,0.025,0.425,-0.025,3.596,0.198,-0.198,,,,217.4,16.8,-16.8,8.10904807,6.787e-05,-6.787e-05,0.013127,0.00087,-0.000503,17.46,2.7,-2.7,89.92,,,800.0,,,5185.0,85.0,-77.0,4.44,0.098,-0.045,0.16,0.15,-0.15,0.91,0.057,-0.086,0.831,0.058,-0.032,,,,q1_q17_dr25_stellar,0.013,19.491847,4.7e-05,47.88095,0.00043,3.8,1.7,-0.1,1.6,-0.00072,0.00032,2e-05,0.00029,-0.11,0.93,-0.14,0.56,0.18,0.87,-0.15,0.99,-0.15,0.56,0.22,0.96,NO_COMMENT,2018-08-16 00:00:00,3.0,q1_q17_dr25_tce,010/010601/010601284/dv/kplr010601284-003-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.803,0.00716,-0.00716,010/010601/010601284/dv/kplr010601284-20160209194854_dvr.pdf,0,0,0,0,97.03,19.9,-22.09,1.5302,0.23293,-0.63643,LS+MCMC,0.971
2306756,K00113.01,,292.27374,0.0,19h29m05.70s,37.671558,0.0,+37d40m17.6s,12.933,,12.322,,12.163,,12.094,,11.151,0.022,10.808,0.023,10.72,0.019,12.394,,cumulative,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2251,0.4707,Mandel and Agol (2002 ApJ 580 171),994.0,,,166.342079,0.000299,-0.000299,0.0,,,,,,41.5,1.68,-1.68,1.0719,,,0.9765,0.0497,-0.0268,6.8057,0.0184,-0.0184,,,,24926.6,45.8,-45.8,386.6030528,0.0001369,-0.0001369,0.240528,0.03529,-0.019779,332.0,22.2,-22.2,89.95,,,297.0,,,5543.0,79.0,-79.0,4.081,0.014,-0.014,0.44,0.101,-0.101,1.58,0.064,-0.064,1.103,0.097,-0.097,,,,stellar_q1_q16,0.002,19.48491512,4.4e-07,37.6715786,6.2e-06,-0.008,0.019,0.067,0.022,-0.0007,0.0034,0.0006,0.0043,0.001,0.068,0.037,0.068,0.037,0.068,0.001,0.075,0.163,0.07,0.163,0.07,,2018-08-16 00:00:00,1.0,q1_q16_tce,002/002306/002306756/dv/kplr002306756-001-20130826182306_dvs.pdf,q1_q17_dr25_sup_koi,q1_q16_koi,2454999.342,0.000299,-0.000299,002/002306/002306756/dv/kplr002306756-20130815195353_dvr.pdf,0,1,0,0,1.84,0.26,-0.24,4.63335,0.31031,-0.12558,MCMC,
10662202,K00750.01,Kepler-662 b,290.46512,0.0,19h21m51.63s,47.92918,0.0,+47d55m45.0s,16.172,,15.343,,15.036,,14.826,,13.81,0.027,13.298,0.042,13.201,0.034,15.377,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,4,62.0,5.911944,24.54073,0.6183,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,Mandel and Agol (2002 ApJ 580 171),34.3,,,171.53594,0.00258,-0.00258,0.0,,,,,,2.95,0.12,-0.23,0.1408,,,0.896,0.01,-0.663,3.4555,0.0656,-0.0656,,,,857.2,27.1,-27.1,21.67699193,7.01e-05,-7.01e-05,0.032666,2.1e-05,-0.005743,24.6,11.6,-11.6,87.91,,,530.0,,,4954.0,79.0,-79.0,4.5,0.075,-0.02,0.18,0.15,-0.15,0.828,0.032,-0.065,0.791,0.05,-0.029,,,,q1_q17_dr25_stellar,0.103,19.364357,1.2e-05,47.92911,0.00012,0.54,0.43,-0.26,0.43,-0.00064,0.00037,0.0,0.00037,-0.1,0.12,-0.04,0.21,0.11,0.16,-0.28,0.13,-0.23,0.21,0.36,0.19,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010662/010662202/dv/kplr010662202-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.536,0.00258,-0.00258,010/010662/010662202/dv/kplr010662202-20160209194854_dvr.pdf,0,0,0,0,18.64,2.78,-3.8,0.60007,4.80948,-0.06216,LS+MCMC,1.0
10682541,K00751.01,Kepler-663 b,297.80826,0.0,19h51m13.98s,47.946671,0.0,+47d56m48.0s,16.577,,15.805,,15.554,,15.445,,14.448,0.031,14.018,0.035,13.903,0.051,15.861,,cumulative,Done,01111101110111011000000000000000,CONFIRMED,CANDIDATE,1,208.0,4.132564,24.283327,0.036,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),28.2,,,171.74208,0.00219,-0.00219,0.0,,,,,,2.78,0.52,-0.23,0.0559,,,0.71,0.006,-0.533,2.1717,0.0762,-0.0762,,,,934.7,39.7,-39.7,4.99677968,1.389e-05,-1.389e-05,0.030014,0.004603,-0.002436,13.14,5.1,-5.1,86.9,,,917.0,,,5339.0,175.0,-159.0,4.552,0.034,-0.136,0.18,0.2,-0.3,0.847,0.161,-0.069,0.931,0.063,-0.094,,,,q1_q17_dr25_stellar,0.998,19.853891,1.2e-05,47.94662,0.00013,0.26,0.45,-0.17,0.48,2e-05,0.00045,1e-05,0.00049,-0.14,0.18,0.17,0.26,0.22,0.25,-0.06,0.19,0.1,0.22,0.11,0.22,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010682/010682541/dv/kplr010682541-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.742,0.00219,-0.00219,010/010682/010682541/dv/kplr010682541-20160209194854_dvr.pdf,0,0,0,0,166.95,102.06,-42.14,1.71827,2.68075,-1.40683,LS+MCMC,1.0
11460018,K00769.01,Kepler-671 b,294.26581,0.0,19h37m03.79s,49.314091,0.0,+49d18m50.7s,15.926,,15.314,,15.112,,15.033,,14.121,0.025,13.756,0.028,13.769,0.054,15.356,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,311.0,6.7006826,52.913242,0.4302,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,Mandel and Agol (2002 ApJ 580 171),61.8,,,171.89659,0.00115,-0.00115,0.0,,,,,,2.3,0.58,-0.19,0.0503,,,0.424,0.112,-0.356,2.875,0.042,-0.042,,,,750.8,14.1,-14.1,4.280963604,6.141e-06,-6.141e-06,0.025377,0.000141,-0.000935,10.64,3.9,-3.9,87.72,,,1012.0,,,5644.0,152.0,-169.0,4.564,0.032,-0.168,-0.14,0.3,-0.3,0.831,0.207,-0.069,0.928,0.094,-0.115,,,,q1_q17_dr25_stellar,0.0,19.6177106,5.3e-06,49.314102,5.1e-05,-0.33,0.19,0.04,0.18,0.00073,0.00014,6e-05,0.00014,0.003,0.089,-0.065,0.088,0.066,0.088,-0.015,0.089,0.158,0.088,0.158,0.088,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011460/011460018/dv/kplr011460018-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.897,0.00115,-0.00115,011/011460/011460018/dv/kplr011460018-20160209194854_dvr.pdf,0,0,0,0,247.87,182.24,-63.32,1.24482,0.4541,-0.15577,LS+MCMC,1.0
11463211,K00770.01,,295.66522,0.0,19h42m39.65s,49.351009,0.0,+49d21m03.6s,16.051,,15.474,,15.299,,15.23,,14.266,0.028,13.905,0.036,13.821,0.053,15.525,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,882.0,9.787732,130.6654,1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,Mandel and Agol (2002 ApJ 580 171),181.1,,,170.998064,0.000246,-0.000246,0.0,,,,,,4.53,1.01,-0.44,0.025,,,0.86,0.042,-0.125,1.5155,0.0483,-0.0483,,,,2211.7,18.3,-18.3,1.50635409,4.7e-07,-4.7e-07,0.049899,0.002001,-0.004217,4.67,1.8,-1.8,79.38,,,1452.0,,,5714.0,155.0,-172.0,4.563,0.04,-0.16,-0.2,0.3,-0.3,0.831,0.186,-0.08,0.926,0.09,-0.11,,,,q1_q17_dr25_stellar,0.0,19.7110359,2.7e-06,49.351189,2.7e-05,0.769,0.096,0.643,0.097,-0.00174,0.00019,-0.0015,0.00022,0.998,0.075,0.821,0.072,1.292,0.075,0.877,0.074,0.734,0.074,1.144,0.076,CENT_UNRESOLVED_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011463/011463211/dv/kplr011463211-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.998,0.000246,-0.000246,011/011463/011463211/dv/kplr011463211-20160209194854_dvr.pdf,0,0,1,0,1054.12,703.1,-292.26,0.84722,0.97599,-0.30543,LS+MCMC,0.0
11465813,K00771.01,,296.69861,0.0,19h46m47.67s,49.316479,0.0,+49d18m59.3s,15.533,,14.917,,15.068,,14.96,,13.678,0.032,13.317,0.047,13.254,0.043,15.207,,cumulative,Done,11100011111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,3.0,70.64302,96.96236,0.0001,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2111,0.4955,Mandel and Agol (2002 ApJ 580 171),642.7,,,209.04355,0.00157,-0.00157,0.0,,,,,,14.14,2.13,-0.71,1.5155,,,0.701,0.004,-0.005,53.412,0.131,-0.131,,,,18090.6,33.5,-33.5,670.645531,0.001237,-0.001237,0.131705,0.000242,-0.000326,85.24,1.5,-1.5,89.53,,,196.0,,,5520.0,100.0,-111.0,4.466,0.032,-0.12,0.48,0.05,-0.15,0.983,0.148,-0.049,1.03,0.042,-0.058,,,,q1_q17_dr25_stellar,0.0,19.7798916,1.8e-06,49.316601,1.1e-05,-0.551,0.062,0.435,0.039,0.0175,0.0035,-0.0049,0.0051,-1.286,0.069,0.227,0.094,1.306,0.07,-1.047,0.089,0.31,0.12,1.092,0.092,INDIV_TRANS_CHASES_MARSHALL---ALL_TRANS_CHASES---CENT_FEW_DIFFS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011465/011465813/dv/kplr011465813-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455042.044,0.00157,-0.00157,011/011465/011465813/dv/kplr011465813-20160209194854_dvr.pdf,0,1,1,0,0.35,0.15,-0.06,0.02605,0.00045,-0.00046,LS+MCMC,0.0
11493732,K00772.01,,283.72592,0.0,18h54m54.22s,49.479519,0.0,+49d28m46.3s,15.689,,15.199,,15.062,,15.033,,14.203,0.027,13.851,0.034,13.848,0.061,15.25,,cumulative,Done,11100010111011101000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,13.0,31.079844,73.10389,0.8513,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,Mandel and Agol (2002 ApJ 580 171),85.3,,,173.83826,0.00209,-0.00209,0.0,,,,,,39.87,12.79,-5.48,0.3137,,,1.248,6.912,-0.067,7.633,0.105,-0.105,,,,5123.3,70.6,-70.6,61.2563628,0.000156,-0.000156,0.334628,6.817256,-0.062365,29.1,14.4,-14.4,87.54,,,505.0,,,6144.0,184.0,-220.0,4.402,0.072,-0.217,0.0,0.25,-0.3,1.091,0.35,-0.15,1.093,0.166,-0.135,,,,q1_q17_dr25_stellar,0.156,18.915049,5.5e-06,49.479597,5.9e-05,-0.43,0.19,0.28,0.21,0.001,0.0014,-0.0009,0.0019,0.063,0.085,-0.055,0.087,0.083,0.086,-0.069,0.086,-0.028,0.093,0.074,0.087,DEPTH_ODDEVEN_ALT---DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011493/011493732/dv/kplr011493732-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455006.838,0.00209,-0.00209,011/011493/011493732/dv/kplr011493732-20160209194854_dvr.pdf,0,1,0,0,15.43,14.85,-5.51,0.12411,1.16709,-0.01383,LS+MCMC,0.0
