kepoi_name,kepid,kepler_name,koi_pdisposition,koi_score,ra,dec,koi_disposition,koi_disposition_2020,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_prad_err1,koi_prad_err2,koi_insol_err1,koi_insol_err2,seff_recent_venus,seff_runaway_greenhouse,seff_maximum_greenhouse,seff_early_mars,teff_in_range,hz_conservative,hz_optimistic,hz_conservative_possible,rocky,super_earth,sunlike_host,grazing,p_candidate,p_confirmed,p_false_positive,p_planet_like,model_verdict,p_planet_like_2020model
K01406.01,9271752,Kepler-836 b,CANDIDATE,1.0,287.45279,45.704399,CONFIRMED,CONFIRMED,11.36113254,0.734,4.1886,569.5,2.6,869.0,134.97,57.0,6244.0,4.46,1.009,14.63,0.86,-0.29,132.49,-41.14,1.8790896617754131,1.1712870232441817,0.38465369945694206,0.3457562895579316,True,False,False,False,False,False,True,False,0.06799,0.87934,0.05267,0.94733,CONFIRMED,0.95721
K01407.01,9007866,,FALSE POSITIVE,,285.98865,45.377811,FALSE POSITIVE,FALSE POSITIVE,1.3866358,0.3783,4.77,70.1,0.72,1503.0,1205.94,6.8,5693.0,4.551,0.856,15.755,0.26,-0.05,1300.8,-284.84,1.7576171166035701,1.0955365504163956,0.35064615611555217,0.3151875241237228,True,False,False,False,True,True,True,False,0.11116,0.02045,0.86839,0.13161,FALSE POSITIVE,0.01951
K01408.01,9150827,Kepler-1749 b,CANDIDATE,1.0,290.29456,45.56461,CONFIRMED,CANDIDATE,14.53410833,0.766,3.3094,510.6,1.36,420.0,7.34,32.5,3957.0,4.693,0.553,14.688,0.07,-0.09,1.33,-1.54,1.5172805298024197,0.9456914646910686,0.2623632203683166,0.23582710754203107,True,False,False,False,True,True,False,False,0.03949,0.88041,0.0801,0.9199,CONFIRMED,0.98721
K01215.02,3939150,Kepler-277 c,CANDIDATE,0.999,286.58316,39.077202,CONFIRMED,CONFIRMED,33.0063185,0.39,7.118,278.1,3.13,778.0,86.38,38.2,5968.0,3.972,1.857,13.42,0.45,-0.76,35.64,-40.42,1.8169596877217136,1.1325424190630373,0.3676395480228717,0.3304625721833859,True,False,False,False,False,False,True,False,0.03222,0.93797,0.02982,0.97018,CONFIRMED,0.96876
K01216.01,3839488,Kepler-794 b,CANDIDATE,1.0,288.1337,38.99688,CONFIRMED,CONFIRMED,11.13127159,0.01,4.2372,211.2,2.06,952.0,194.31,36.8,5800.0,4.202,1.435,13.459,0.35,-0.39,92.52,-76.47,1.7802820249444802,1.10967025322704,0.35723485352680007,0.321109987327824,True,False,False,False,False,False,True,False,0.03344,0.96656,0.0,1.0,CONFIRMED,0.9718
K01217.01,3542588,,FALSE POSITIVE,0.0,290.86142,38.641129,FALSE POSITIVE,FALSE POSITIVE,3.47143963,0.719,3.663,99.8,1.19,1358.0,805.05,27.5,6341.0,4.409,1.111,13.599,0.38,-0.15,732.74,-262.04,1.9011429682566965,1.185039679726411,0.39053385224664067,0.3510418715634469,True,False,False,False,True,True,True,False,0.03719,0.21545,0.74736,0.25264,FALSE POSITIVE,0.4374
K01218.01,3442055,Kepler-795 b,CANDIDATE,0.999,291.01904,38.54557,CONFIRMED,CONFIRMED,29.6193891,0.046,4.9595,314.7,1.74,580.0,26.79,42.5,5618.0,4.401,0.996,13.331,0.24,-0.19,10.46,-7.03,1.742116057821841,1.0858702469231318,0.34606075472179265,0.31106578210408176,True,False,False,False,False,True,True,False,0.04011,0.90632,0.05357,0.94643,CONFIRMED,0.98497
K01219.01,3440861,,FALSE POSITIVE,,290.66681,38.568329,FALSE POSITIVE,FALSE POSITIVE,3.50376155,,3.16,,,,,,,,,14.463,,,,,,,,,False,False,False,False,False,False,False,False,0.34605,0.00208,0.65187,0.34813,FALSE POSITIVE,0.30293
K00153.01,12252424,Kepler-113 c,CANDIDATE,1.0,287.99789,50.944328,CONFIRMED,CONFIRMED,8.925079516,0.74,2.6766,977.5,2.36,628.0,36.89,135.8,4728.0,4.628,0.693,13.461,0.16,-0.08,8.87,-4.88,1.5910402708345812,0.9916670571483415,0.2960007207203181,0.26606670815446604,True,False,False,False,False,False,False,False,0.03068,0.94093,0.02839,0.97161,CONFIRMED,0.99389
K01283.01,8700771,Kepler-806 b,CANDIDATE,0.998,296.00711,44.853474,CONFIRMED,CONFIRMED,8.0922105,0.951,5.7696,65.3,1.44,1089.0,331.65,37.5,5774.0,4.106,1.395,11.731,0.22,-0.34,146.96,-148.67,1.7747193147531064,1.1062013705920253,0.35562980181804543,0.3196672355561346,True,False,False,False,True,True,True,False,0.14862,0.7005,0.15089,0.84911,CONFIRMED,0.93702
K01284.01,10960993,,FALSE POSITIVE,0.0,283.31592,48.404873,FALSE POSITIVE,FALSE POSITIVE,3.117087797,1.255,3.06941,12152.1,88.51,1842.0,2725.12,441.7,6338.0,3.973,2.046,11.397,23.66,-35.47,2167.73,-1877.8,1.900461171975244,1.1846145043408063,0.39035320374199745,0.3508794890955695,True,False,False,False,False,False,True,True,0.01446,0.00807,0.97747,0.02253,FALSE POSITIVE,0.02342
K00157.02,6541920,Kepler-11 d,CANDIDATE,1.0,297.11511,41.909142,CONFIRMED,CONFIRMED,22.687155,0.023,5.4921,960.0,3.2,653.0,42.95,122.8,5657.0,4.364,1.046,13.709,0.21,-0.21,9.78,-8.01,1.7501344954565128,1.0908704563029321,0.34844118249036365,0.3132055102906622,True,False,False,False,False,False,True,False,0.03157,0.96843,0.0,1.0,CONFIRMED,0.99132
K01285.01,10599397,,FALSE POSITIVE,,291.63699,47.83234,FALSE POSITIVE,FALSE POSITIVE,0.937406378,0.8735,1.9515,5079.6,7.09,1659.0,1790.11,138.9,5480.0,4.529,0.843,14.546,2.89,-0.62,2294.71,-467.98,1.7145342543000004,1.0686706749,0.33772165025,0.30356987909,True,False,False,False,False,False,False,False,0.22373,0.1198,0.65646,0.34354,FALSE POSITIVE,0.58925
K01286.01,10879208,,FALSE POSITIVE,0.0,298.25803,48.217361,FALSE POSITIVE,FALSE POSITIVE,0.668483615,1.269,2.0909,2899.8,29.53,1832.0,2642.17,161.2,5546.0,4.575,0.81,15.905,7.33,-2.44,1989.39,-673.47,1.727565951875377,1.076797004844508,0.34169213984760066,0.3071388995342865,True,False,False,False,False,False,True,True,0.03248,0.00209,0.96543,0.03457,FALSE POSITIVE,0.02863
K01343.01,4570931,,FALSE POSITIVE,0.0,294.18967,39.617119,FALSE POSITIVE,FALSE POSITIVE,1.544927524,0.533,1.0134,138.5,1.39,1824.0,2606.96,25.4,6309.0,4.34,1.132,13.643,0.41,-0.19,2292.85,-914.58,1.8938684053671049,1.1805031871216103,0.38860268287068384,0.34930597058628976,True,False,False,False,True,True,True,False,0.03518,0.15304,0.81178,0.18822,FALSE POSITIVE,0.08978
K01344.01,4136466,Kepler-826 b,CANDIDATE,0.999,284.86014,39.240551,CONFIRMED,CONFIRMED,4.48758768,0.532,2.874,112.0,1.37,1305.0,684.07,25.9,6060.0,4.227,1.257,13.446,0.22,-0.26,305.9,-274.85,1.8374824354636803,1.14534047377664,0.37333829399679996,0.335585068310784,True,False,False,False,True,True,True,False,0.01275,0.6929,0.29435,0.70565,CONFIRMED,0.83546
K01345.01,7284688,,FALSE POSITIVE,,292.63,42.829338,FALSE POSITIVE,FALSE POSITIVE,0.323021692,1.1083,2.3442,47100.0,46.4,2545.0,9913.7,520.6,5458.0,4.381,0.972,11.234,20.52,-7.12,13854.47,-3613.4,1.7102585266417218,1.0660044211803301,0.33640621132079424,0.30238744684941493,True,False,False,False,False,False,False,True,0.03248,0.00209,0.96543,0.03457,FALSE POSITIVE,0.14091
K01346.01,7199774,,FALSE POSITIVE,0.0,291.61008,42.759762,FALSE POSITIVE,FALSE POSITIVE,4.70818628,1.082,3.278,56545.0,42.99,1046.0,282.41,24.7,5868.0,4.53,0.894,13.279,13.37,-4.19,251.31,-76.09,1.794983692587307,1.11883817772945,0.3614414165315277,0.32489118874273754,True,False,False,False,False,False,True,True,0.0145,0.00212,0.98338,0.01662,FALSE POSITIVE,0.06081
K01347.01,7037540,,FALSE POSITIVE,0.0,293.02036,42.508835,FALSE POSITIVE,FALSE POSITIVE,14.405857436,0.001,5.48509,30430.6,23.42,888.0,146.95,2294.1,5945.0,4.196,1.346,14.808,6.56,-6.56,125.07,-80.76,1.8118714786466643,1.1293694031670933,0.3662135990149015,0.3291808135671168,True,False,False,False,False,False,True,False,0.02003,0.06467,0.9153,0.0847,FALSE POSITIVE,0.28196
K01348.01,6866228,,FALSE POSITIVE,0.0,292.7399,42.359402,FALSE POSITIVE,FALSE POSITIVE,7.702374154,3.346,3.8459,18377.0,225.25,825.0,109.38,157.2,5598.0,4.565,0.83,15.144,49.12,-21.17,71.27,-29.95,1.7380407334192924,1.0833289258509489,0.34484369222381184,0.3099717835218247,True,False,False,False,False,False,True,True,0.03248,0.00209,0.96543,0.03457,FALSE POSITIVE,0.02998
K01409.01,9391208,Kepler-837 b,CANDIDATE,1.0,285.24667,45.950191,CONFIRMED,CONFIRMED,16.56062577,0.96,2.611,700.8,2.94,701.0,57.28,30.8,5818.0,4.436,0.855,15.198,0.68,-0.46,40.9,-21.13,1.784152639167294,1.1120839552970263,0.35834725526888067,0.32210990479701035,True,False,False,False,False,False,True,False,0.14978,0.69815,0.15207,0.84793,CONFIRMED,0.93189
K01410.01,9391506,Kepler-838 b,CANDIDATE,1.0,285.43552,45.976021,CONFIRMED,CONFIRMED,15.74958583,0.637,4.6672,659.5,2.77,777.0,86.18,42.6,6191.0,4.454,1.025,15.3,0.89,-0.3,82.38,-26.73,1.8670552367968456,1.1637822564389626,0.3814117039372476,0.3428421130560508,True,False,False,False,False,False,True,False,0.04079,0.87646,0.08275,0.91725,CONFIRMED,0.96712
K01412.01,8950853,Kepler-839 b,CANDIDATE,0.999,291.07468,45.24258,CONFIRMED,CONFIRMED,37.8145252,0.845,9.109,412.5,3.04,626.0,36.25,57.9,5988.0,4.278,1.314,13.601,0.53,-0.4,17.62,-11.27,1.8213990147290233,1.135310793844097,0.3688793202375885,0.33157698004511293,True,False,False,False,False,False,True,False,0.03276,0.93692,0.03032,0.96968,CONFIRMED,0.9887
K01413.01,9006449,Kepler-295 b,CANDIDATE,0.986,285.34583,45.367779,CONFIRMED,CONFIRMED,12.64504291,0.931,9.117,200.4,1.55,741.0,71.28,32.7,5607.0,4.447,0.886,14.447,0.36,-0.2,48.56,-23.42,1.739871494638048,1.084470564989162,0.3453910484031057,0.31046379355481796,True,False,False,False,True,True,True,False,0.02689,0.62639,0.34671,0.65329,CONFIRMED,0.90472
K01413.02,9006449,Kepler-295 c,CANDIDATE,0.999,285.34583,45.367779,CONFIRMED,CONFIRMED,21.5262958,0.804,8.392,190.0,1.36,621.0,35.03,23.4,5607.0,4.447,0.886,14.447,0.31,-0.18,23.86,-11.51,1.739871494638048,1.084470564989162,0.3453910484031057,0.31046379355481796,True,False,False,False,True,True,True,False,0.02468,0.66644,0.30888,0.69112,CONFIRMED,0.89626
K01413.03,9006449,Kepler-295 d,CANDIDATE,0.935,285.34583,45.367779,CONFIRMED,CONFIRMED,33.8845825,0.961,6.538,224.1,1.74,533.0,19.13,17.2,5607.0,4.447,0.886,14.447,0.4,-0.24,13.04,-6.28,1.739871494638048,1.084470564989162,0.3453910484031057,0.31046379355481796,True,False,False,False,False,True,True,False,0.15952,0.75703,0.08345,0.91655,CONFIRMED,0.91742
K01220.01,4043190,Kepler-796 b,CANDIDATE,0.997,287.30786,39.14473,CONFIRMED,CONFIRMED,6.40087137,0.861,2.5561,133.6,1.91,1109.0,357.44,24.4,5426.0,4.107,1.421,12.988,0.33,-0.5,179.7,-172.99,1.704102118711226,1.06216542654929,0.3345005607734023,0.30067447888869814,True,False,False,False,False,True,False,False,0.03972,0.90723,0.05305,0.94695,CONFIRMED,0.97765
K01221.01,3640905,Kepler-278 b,CANDIDATE,1.0,290.10718,38.702229,CONFIRMED,CONFIRMED,30.1599411,0.802,7.874,175.9,4.54,836.0,115.69,32.3,5010.0,3.62,3.051,11.584,0.3,-0.61,21.26,-35.56,1.6315384868802303,1.01691789094229,0.310754058530425,0.279328789353549,True,False,False,False,False,False,False,False,0.1088,0.81779,0.07342,0.92658,CONFIRMED,0.97056
K01221.02,3640905,Kepler-278 c,CANDIDATE,0.981,290.10718,38.702229,CONFIRMED,CONFIRMED,51.0771048,0.498,11.233,141.5,3.66,702.0,57.28,24.1,5010.0,3.62,3.051,11.584,0.24,-0.49,10.53,-17.6,1.6315384868802303,1.01691789094229,0.310754058530425,0.279328789353549,True,False,False,False,False,False,False,False,0.27512,0.69718,0.0277,0.9723,CONFIRMED,0.95196
K01222.01,4060815,,FALSE POSITIVE,,292.4968,39.193169,FALSE POSITIVE,FALSE POSITIVE,4.2856756,0.5445,4.059,31.4,2.13,1790.0,2429.13,8.3,5055.0,3.443,3.733,12.203,0.1,-0.1,396.09,-351.65,1.6386743976339844,1.0213673722144532,0.3132174220791015,0.2815431275511328,True,False,False,False,False,False,False,False,0.33199,0.02248,0.64552,0.35448,FALSE POSITIVE,0.67137
K01223.01,6613006,,FALSE POSITIVE,0.0,293.8129,42.04871,FALSE POSITIVE,FALSE POSITIVE,7.388833611,0.799,5.62857,13063.5,10.66,877.0,139.94,1509.3,5845.0,4.558,0.838,13.209,3.06,-0.96,114.94,-35.9,1.7899873059616143,1.1157224389459433,0.36001743584752655,0.32361119913280184,True,False,False,False,False,False,True,False,0.00424,0.46366,0.53209,0.46791,FALSE POSITIVE,0.3644
K01224.01,6606653,,FALSE POSITIVE,0.285,291.98694,42.037651,FALSE POSITIVE,FALSE POSITIVE,2.698021895,1.3,23.192,6721.2,52.51,1582.0,1481.76,647.1,6568.0,4.36,1.211,13.717,16.96,-6.07,1375.06,-458.29,1.952333669160792,1.2169628401592805,0.40390209304533564,0.3630584513617078,True,False,False,False,False,False,False,True,0.03248,0.00209,0.96543,0.03457,FALSE POSITIVE,0.03111
K01288.01,10790387,Kepler-807 b,CANDIDATE,1.0,289.02017,48.119808,CONFIRMED,CONFIRMED,117.93110803,0.615,5.8796,8506.6,10.36,418.0,7.2,212.5,6392.0,4.425,1.072,15.128,3.5,-1.17,6.94,-2.23,1.9127227196640624,1.1922609408556515,0.39359123929583173,0.3537901172814313,True,False,False,False,False,False,True,False,0.42397,0.47222,0.10381,0.89619,CONFIRMED,0.94665
K01289.01,10748393,,FALSE POSITIVE,0.0,297.71039,48.083832,FALSE POSITIVE,FALSE POSITIVE,4.887806806,0.561,2.4078,4676.0,5.71,918.0,167.54,116.1,5284.0,4.523,0.812,15.399,0.94,-0.58,92.86,-50.12,1.6777239016751428,1.0457167560629617,0.32616606565654527,0.29318266869567655,True,False,False,False,False,False,False,False,0.0444,0.84239,0.11321,0.88679,CONFIRMED,0.97691
K01290.01,10874226,,FALSE POSITIVE,0.0,296.71634,48.211262,FALSE POSITIVE,FALSE POSITIVE,11.973605044,1.3,4.3117,3822.9,38.2,820.0,106.83,172.9,6146.0,4.497,0.943,15.175,13.01,-4.05,110.24,-32.69,1.8568620806871083,1.1574257307706457,0.3786465221795527,0.340356538839297,True,False,False,False,False,False,True,True,0.03231,0.00733,0.96036,0.03964,FALSE POSITIVE,0.02475
K01291.01,10661771,,FALSE POSITIVE,0.0,290.29385,47.96759,FALSE POSITIVE,FALSE POSITIVE,1.231364189,0.995,5.8574,1097.1,5.39,1707.0,2005.15,229.7,5897.0,4.429,0.891,14.97,1.34,-0.82,1510.26,-714.52,1.8013160285419714,1.1227870181515756,0.36323808749441405,0.32650618247774993,True,False,False,False,False,False,True,False,0.06692,0.02147,0.91161,0.08839,FALSE POSITIVE,0.03636
K01292.01,10924853,,FALSE POSITIVE,0.0,294.0217,48.390419,FALSE POSITIVE,FALSE POSITIVE,2.102416517,1.236,1.7684,1502.5,29.29,1435.0,1003.06,94.3,5999.0,4.494,0.959,15.642,8.7,-2.9,896.65,-291.17,1.8238462221585774,1.1368368792653547,0.36956105532255,0.3321897788857902,True,False,False,False,False,False,True,True,0.04316,0.06414,0.89271,0.10729,FALSE POSITIVE,0.06636
K01293.01,10874926,,FALSE POSITIVE,0.0,296.93268,48.266491,FALSE POSITIVE,FALSE POSITIVE,11.703109303,1.279,2.0467,4201.0,37.3,811.0,102.47,126.6,6014.0,4.494,0.958,15.003,11.68,-3.89,94.05,-31.51,1.8271894161128168,1.138921705631644,0.3704904685136166,0.3330252109620945,True,False,False,False,False,False,True,True,0.12399,0.02281,0.8532,0.1468,FALSE POSITIVE,0.12113
K00160.01,6631721,,FALSE POSITIVE,1.0,298.18362,42.01313,FALSE POSITIVE,CANDIDATE,13.73808249,0.957,3.354,660.7,3.84,912.0,163.52,68.4,6375.0,4.292,1.178,13.805,1.09,-0.73,136.36,-69.46,1.9088655050441643,1.1898555380025928,0.3925750686016515,0.35287669406186684,True,False,False,False,False,False,True,False,0.05479,0.50558,0.43963,0.56037,CONFIRMED,0.73266
K01349.01,6847018,,FALSE POSITIVE,0.0,286.30026,42.374828,FALSE POSITIVE,FALSE POSITIVE,16.66216657,7.444,3.8762,27442.0,843.45,834.0,114.41,114.5,6440.0,4.38,1.169,13.344,280.7,-93.8,108.82,-34.34,1.9235926537060801,1.1990395610798399,0.39644305243879996,0.356353579693904,True,False,False,False,False,False,True,True,0.03183,0.02228,0.9459,0.0541,FALSE POSITIVE,0.01545
K01350.01,7220322,,FALSE POSITIVE,0.0,297.10837,42.751663,FALSE POSITIVE,FALSE POSITIVE,0.752159702,1.272,2.3621,3425.0,43.73,2224.0,5767.22,291.1,5916.0,4.296,1.175,11.884,12.84,-9.64,5141.76,-2723.41,1.8054835383161365,1.1253858777925592,0.3644157310578381,0.3275647440481358,True,False,False,False,False,False,True,True,0.01455,0.00213,0.98332,0.01668,FALSE POSITIVE,0.07692
K01352.01,6956233,,FALSE POSITIVE,0.0,294.09109,42.491459,FALSE POSITIVE,FALSE POSITIVE,4.81886153,0.924,6.223,1318.6,2.96,803.0,98.29,86.3,5030.0,4.658,0.651,15.932,0.38,-0.21,45.65,-25.46,1.63468758984375,1.0188814570312499,0.31184538476562496,0.280309792578125,True,False,False,False,False,False,False,False,0.02448,0.43892,0.5366,0.4634,FALSE POSITIVE,0.47154
K01353.01,7303287,Kepler-289 c,CANDIDATE,1.0,297.46533,42.882839,CONFIRMED,CONFIRMED,125.86540191,0.101,9.0191,12389.5,12.37,394.0,5.71,544.7,5933.0,4.342,1.115,13.956,1.94,-1.57,2.49,-1.7,1.8092243462663329,1.1277186483064303,0.3654696190991898,0.3285120640882821,True,False,False,False,False,False,True,False,0.16858,0.69873,0.13268,0.86732,CONFIRMED,0.92366
K01353.02,7303287,Kepler-289 b,CANDIDATE,1.0,297.46533,42.882839,CONFIRMED,CONFIRMED,34.5439452,0.87,3.482,429.8,2.67,607.0,32.02,23.4,5933.0,4.342,1.115,13.956,0.42,-0.34,13.94,-9.53,1.8092243462663329,1.1277186483064303,0.3654696190991898,0.3285120640882821,True,False,False,False,False,False,True,False,0.06657,0.88187,0.05157,0.94843,CONFIRMED,0.98023
K00168.01,11512246,Kepler-23 c,CANDIDATE,1.0,294.21893,49.479221,CONFIRMED,CONFIRMED,10.74241765,0.034,6.0633,415.2,3.06,1008.0,243.94,95.4,5761.0,4.091,1.518,13.438,0.19,-0.12,47.22,-29.78,1.7719508350882762,1.1044749605329223,0.354828144840428,0.3189466405334621,True,False,False,False,False,False,True,False,0.03068,0.94093,0.02839,0.97161,CONFIRMED,0.99157
K01414.01,8916492,,FALSE POSITIVE,0.0,301.26144,45.104893,FALSE POSITIVE,FALSE POSITIVE,4.02378908,0.715,3.237,32.1,2.24,2504.0,9293.19,36.1,7516.0,3.651,3.685,10.083,0.37,-1.1,4734.83,-7290.56,,,,,False,False,False,False,False,False,False,False,0.14586,0.02275,0.8314,0.1686,FALSE POSITIVE,0.33448
K01415.01,11193447,,FALSE POSITIVE,,293.38153,48.82476,FALSE POSITIVE,FALSE POSITIVE,0.312941621,1.1789,2.0646,35262.0,58.02,3151.0,23300.36,413.9,6286.0,4.312,1.188,13.397,31.93,-8.75,39528.62,-8925.63,1.8886383076429625,1.1772416467627773,0.38720914814866947,0.3480533427926914,True,False,False,False,False,False,True,True,0.01418,0.00207,0.98375,0.01625,FALSE POSITIVE,0.09506
K01416.01,11517719,Kepler-840 b,FALSE POSITIVE,0.92,296.50739,49.457291,CONFIRMED,CONFIRMED,2.495780169,0.133,4.2721,25070.0,15.75,1408.0,929.47,171.4,6039.0,4.426,0.992,14.152,4.7,-2.02,813.58,-303.75,1.8327762042615623,1.1424056475517246,0.3720387228808952,0.3344169079102269,True,False,False,False,False,False,True,False,0.03399,0.07628,0.88974,0.11026,FALSE POSITIVE,0.28085
K01417.01,11599264,,FALSE POSITIVE,0.0,284.98886,49.62606,FALSE POSITIVE,FALSE POSITIVE,8.428090255,6.787,1.881,11355.5,517.43,817.0,105.54,183.0,5761.0,4.573,0.805,15.977,145.3,-45.63,91.45,-28.75,1.7719508350882762,1.1044749605329223,0.354828144840428,0.3189466405334621,True,False,False,False,False,False,True,True,0.07092,0.02275,0.90633,0.09367,FALSE POSITIVE,0.05561
K01418.01,11100657,,FALSE POSITIVE,0.0,298.76062,48.600182,FALSE POSITIVE,FALSE POSITIVE,8.344104633,10.047,1.8014,9695.0,836.31,785.0,89.55,89.7,5447.0,4.559,0.838,15.734,198.6,-79.84,66.52,-25.45,1.7081337913239558,1.0646794834243063,0.3357500937618721,0.3017976703331701,True,False,False,False,False,False,False,True,0.14937,0.00196,0.84868,0.15132,FALSE POSITIVE,0.10358
K01225.01,6620003,,CANDIDATE,0.0,295.62222,42.09288,CANDIDATE,FALSE POSITIVE,1.714274727,1.182,2.06728,28460.1,25.0,827.0,110.02,987.2,3874.0,4.715,0.535,15.686,0.98,-1.21,15.32,-16.26,1.512255636164351,0.9425613737511358,0.2593352356862535,0.2331047306729928,True,False,False,False,False,False,False,True,0.20337,0.00175,0.79488,0.20512,FALSE POSITIVE,0.18739
K01226.01,6621116,,FALSE POSITIVE,0.0,295.86691,42.062672,FALSE POSITIVE,FALSE POSITIVE,137.75960504,0.776,9.1713,83298.0,49.52,396.0,5.81,885.9,5323.0,4.085,1.452,15.324,7.75,-18.04,2.42,-3.6,1.6848111745055914,1.0501361367196733,0.3284340685096874,0.29522136267778626,True,False,False,False,False,False,False,False,0.01405,0.00784,0.97811,0.02189,FALSE POSITIVE,0.0743
K01227.01,6629332,,FALSE POSITIVE,0.0,297.70712,42.047371,FALSE POSITIVE,FALSE POSITIVE,2.155278342,0.926,2.1064,20739.0,16.89,1272.0,620.67,142.7,5665.0,4.568,0.82,13.997,3.93,-1.57,428.23,-162.39,1.7517907056377642,1.0919032526963932,0.34893057230115154,0.31364541470204677,True,False,False,False,False,False,True,False,0.05576,0.05888,0.88536,0.11464,FALSE POSITIVE,0.42172
K01228.01,6387450,,FALSE POSITIVE,0.0,298.09171,41.794128,FALSE POSITIVE,FALSE POSITIVE,3.661326482,0.812,2.5714,17846.0,12.07,1023.0,258.6,424.6,5319.0,4.501,0.798,14.349,1.66,-1.5,122.5,-82.86,1.6840786698325794,1.0496793707259713,0.32820068610752967,0.2950115768247806,True,False,False,False,False,False,False,False,0.23531,0.2778,0.48689,0.51311,CONFIRMED,0.41869
K00153.02,12252424,Kepler-113 b,CANDIDATE,1.0,287.99789,50.944328,CONFIRMED,CONFIRMED,4.75400072,0.672,2.5394,748.7,2.0,775.0,85.23,141.4,4728.0,4.628,0.693,13.461,0.14,-0.06,20.48,-11.28,1.5910402708345812,0.9916670571483415,0.2960007207203181,0.26606670815446604,True,False,False,False,False,True,False,False,0.01373,0.95739,0.02889,0.97111,CONFIRMED,0.99494
K01229.01,6432059,,FALSE POSITIVE,,288.03989,41.818359,FALSE POSITIVE,FALSE POSITIVE,0.76973817,,2.5,,,,,,,,,14.84,,,,,,,,,False,False,False,False,False,False,False,False,0.18248,0.00239,0.81513,0.18487,FALSE POSITIVE,0.22708
K01294.01,10549562,,FALSE POSITIVE,0.0,297.116,47.737949,FALSE POSITIVE,FALSE POSITIVE,9.08937826,0.982,6.255,779.8,5.35,1104.0,351.45,72.7,6739.0,4.332,1.275,14.408,1.64,-0.7,318.04,-124.81,1.9897705416976863,1.2403090539749275,0.4134494144068262,0.3716405327376176,True,False,False,False,False,False,False,False,0.21165,0.05765,0.7307,0.2693,FALSE POSITIVE,0.20226
K00017.01,10874614,Kepler-6 b,CANDIDATE,0.987,296.83725,48.239944,CONFIRMED,CONFIRMED,3.234699282,0.079,3.59385,10558.7,13.06,1356.0,797.62,3003.8,5640.0,4.236,1.291,13.303,0.96,-0.96,197.63,-160.8,1.74662782833648,1.08868373533904,0.34740244194279996,0.312271803353424,True,False,False,False,False,False,True,False,0.00445,0.73672,0.25882,0.74118,CONFIRMED,0.9903
K00157.03,6541920,Kepler-11 e,CANDIDATE,1.0,297.11511,41.909142,CONFIRMED,CONFIRMED,31.99552485,0.69,4.2817,1376.1,4.12,582.0,27.17,128.0,5657.0,4.364,1.046,13.709,0.27,-0.26,6.19,-5.07,1.7501344954565128,1.0908704563029321,0.34844118249036365,0.3132055102906622,True,False,False,False,False,False,True,False,0.03229,0.91713,0.05058,0.94942,CONFIRMED,0.98571
K01295.01,10666230,,FALSE POSITIVE,0.003,292.08905,47.929642,FALSE POSITIVE,FALSE POSITIVE,1.577800747,1.332,2.1626,697.7,31.24,1513.0,1236.23,79.6,6089.0,4.566,0.802,15.031,8.25,-2.77,961.61,-326.59,1.8439997112153648,1.1494046794544197,0.3751310816160492,0.33719657223729,True,False,False,False,False,False,True,True,0.06927,0.00705,0.92368,0.07632,FALSE POSITIVE,0.07639
K01296.01,10971674,,FALSE POSITIVE,0.565,289.79077,48.448139,FALSE POSITIVE,CANDIDATE,2.380862632,0.664,4.20416,32634.0,21.65,1480.0,1133.0,2590.6,5821.0,4.297,1.129,13.802,6.01,-4.35,924.29,-493.38,1.7847992529508983,1.1124871817477875,0.35853274235328025,0.3222766357110572,True,False,False,False,False,False,True,False,0.0082,0.03283,0.95898,0.04102,FALSE POSITIVE,0.39409
